Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Consumption_scaled
2025-01-04,P0045,29.0,Female,Islamabad,26.7,Medium,2.88,0.5505226480836236
2025-01-04,P0074,53.0,Female,Karachi,41.6,Medium,3.54,0.7804878048780486
2025-01-04,P0041,20.0,Male,Rawalpindi,20.5,Medium,2.24,0.3275261324041812
2025-01-04,P0089,19.0,Male,Faisalabad,29.4,Medium,2.71,0.4912891986062717
2025-01-04,P0009,57.0,Female,Karachi,34.2,Medium,3.29,0.6933797909407664
2025-01-04,P0050,42.0,Male,Rawalpindi,28.2,Medium,3.0,0.592334494773519
2025-01-04,P0015,58.0,Male,Rawalpindi,30.1,High,3.37,0.7212543554006967
2025-01-04,P0046,36.0,Male,Faisalabad,28.5,Low,2.2,0.31358885017421606
2025-01-04,P0073,38.0,Male,Rawalpindi,19.5,Medium,2.58,0.44599303135888496
2025-01-04,P0093,18.0,Female,Faisalabad,39.0,Medium,3.38,0.724738675958188
2025-01-04,P0064,41.0,Male,Rawalpindi,19.5,Medium,2.58,0.44599303135888496
2025-01-04,P0003,37.0,Male,Rawalpindi,39.3,Medium,3.01,0.5958188153310102
2025-01-04,P0012,28.0,Male,Rawalpindi,35.7,Low,2.57,0.4425087108013936
2025-01-04,P0043,30.0,Female,Faisalabad,25.0,Medium,2.7222117072635506,0.4955441488723172
2025-01-04,P0068,26.0,Male,Karachi,27.4,Medium,2.57,0.4425087108013936
2025-01-04,P0048,44.0,Male,Faisalabad,33.7,High,3.28,0.6898954703832751
2025-01-04,P0067,55.0,Male,Multan,37.2,Medium,3.15,0.6445993031358883
2025-01-04,P0038,18.0,Male,Multan,39.0,Medium,3.2,0.6620209059233448
2025-01-04,P0037,31.0,Male,Karachi,31.6,Medium,3.13,0.6376306620209058
2025-01-04,P0006,21.0,Female,Islamabad,20.1,Low,1.84,0.18815331010452957
2025-01-04,P0096,40.0,Male,Karachi,29.8,Medium,3.04,0.6062717770034842
2025-01-04,P0087,42.0,Male,Multan,20.0,High,2.71,0.4912891986062717
2025-01-04,P0021,18.0,Male,Multan,18.2,Medium,2.16,0.2996515679442509
2025-01-04,P0051,41.0,Male,Rawalpindi,28.8,Medium,2.79,0.519163763066202
2025-01-04,P0033,64.0,Male,Islamabad,27.6,Low,1.95,0.22648083623693377
2025-01-04,P0035,51.0,Male,Rawalpindi,32.8,Low,2.59,0.4494773519163762
2025-01-04,P0100,55.0,Male,Rawalpindi,34.5,Low,2.48,0.411149825783972
2025-01-04,P0085,43.0,Male,Multan,27.5,Medium,2.7222117072635506,0.4955441488723172
2025-01-04,P0095,30.0,Female,Islamabad,21.5,Medium,2.52,0.4250871080139372
2025-01-04,P0071,19.0,Female,Rawalpindi,16.2,Low,1.54,0.08362369337979086
2025-01-04,P0083,47.0,Female,Islamabad,28.5410751565762,High,3.62,0.8083623693379789
2025-01-04,P0060,41.0,Male,Rawalpindi,27.5,Medium,2.59,0.4494773519163762
2025-01-04,P0082,50.0,Male,Rawalpindi,26.0,Medium,2.7222117072635506,0.4955441488723172
2025-01-04,P0017,46.0,Male,Multan,39.3,Medium,2.7222117072635506,0.4955441488723172
2025-01-04,P0053,27.0,Female,Karachi,41.2,Medium,3.65,0.8188153310104527
2025-01-04,P0031,30.0,Female,Rawalpindi,25.7,Medium,2.94,0.5714285714285712
2025-01-04,P0008,64.0,Female,Islamabad,39.0,High,3.48,0.7595818815331008
2025-01-04,P0080,60.0,Male,Lahore,35.9,Low,2.7222117072635506,0.4955441488723172
2025-01-04,P0077,24.0,Female,Islamabad,38.1,High,3.87,0.8954703832752613
2025-01-04,P0044,22.0,Male,Islamabad,23.0,Low,2.06,0.26480836236933797
2025-01-04,P0065,31.0,Male,Lahore,33.9,Low,2.73,0.4982578397212543
2025-01-04,P0040,52.0,Male,Islamabad,27.9,Medium,2.95,0.5749128919860627
2025-01-04,P0016,58.0,Male,Rawalpindi,24.1,Medium,2.61,0.45644599303135874
2025-01-04,P0024,39.0,Female,Faisalabad,15.9,Medium,2.06,0.26480836236933797
2025-01-04,P0004,51.0,Female,Islamabad,36.8,Medium,3.36,0.7177700348432055
2025-01-04,P0032,34.0,Female,Rawalpindi,34.7,Medium,3.1,0.627177700348432
2025-01-04,P0001,21.0,Female,Karachi,31.4,Medium,3.16,0.6480836236933798
2025-01-04,P0027,29.0,Male,Rawalpindi,36.6,Medium,3.42,0.738675958188153
2025-01-04,P0036,63.0,Male,Multan,35.1,Low,2.39,0.37979094076655046
2025-01-04,P0023,53.0,Female,Rawalpindi,28.0,Medium,2.89,0.5540069686411149
2025-01-04,P0002,54.0,Other,Rawalpindi,29.5,Low,2.29,0.34494773519163763
2025-01-04,P0039,43.0,Male,Rawalpindi,26.9,Medium,2.74,0.5017421602787457
2025-01-05,P0065,31.0,Male,Lahore,25.5,Medium,3.11,0.630662020905923
2025-01-05,P0019,34.0,Male,Faisalabad,27.5,Medium,2.93,0.5679442508710801
2025-01-05,P0064,22.0,Male,Rawalpindi,19.6,Medium,2.6,0.4529616724738676
2025-01-05,P0091,38.0,Male,Karachi,39.9,Low,2.68,0.4808362369337979
2025-01-05,P0085,43.0,Male,Multan,39.5,High,3.83,0.881533101045296
2025-01-05,P0013,43.0,Female,Faisalabad,17.5,High,2.44,0.39721254355400687
2025-01-05,P0061,41.0,Female,Karachi,31.9,Medium,2.74,0.5017421602787457
2025-01-05,P0035,51.0,Male,Rawalpindi,30.0,High,3.24,0.6759581881533101
2025-01-05,P0046,36.0,Male,Faisalabad,39.0,High,3.78,0.8641114982578395
2025-01-05,P0076,41.0,Male,Rawalpindi,28.1,Medium,2.9,0.5574912891986061
2025-01-05,P0015,58.0,Male,Rawalpindi,17.5,Low,1.52,0.07665505226480834
2025-01-05,P0074,53.0,Female,Karachi,23.7,Low,1.82,0.18118466898954705
2025-01-05,P0042,47.0,Female,Rawalpindi,41.8,Medium,3.64,0.8153310104529616
2025-01-05,P0073,38.0,Male,Rawalpindi,26.1,Medium,2.81,0.5261324041811846
2025-01-05,P0003,37.0,Male,Rawalpindi,15.8,Low,1.5,0.06968641114982571
2025-01-05,P0006,21.0,Female,Islamabad,28.5410751565762,Medium,2.83,0.5331010452961671
2025-01-05,P0055,36.0,Female,Multan,37.7,Medium,2.74,0.5017421602787457
2025-01-05,P0093,18.0,Female,Faisalabad,37.0,High,3.61,0.8048780487804876
2025-01-05,P0087,42.0,Male,Multan,19.3,Low,1.64,0.1184668989547038
2025-01-05,P0029,37.0,Male,Karachi,34.6,Medium,3.25,0.6794425087108011
2025-01-05,P0057,56.0,Female,Karachi,37.7,Low,2.7222117072635506,0.4955441488723172
2025-01-05,P0038,18.0,Male,Multan,27.9,High,3.0,0.592334494773519
2025-01-05,P0089,19.0,Male,Faisalabad,33.6,High,3.47,0.7560975609756098
2025-01-05,P0025,35.0,Male,Rawalpindi,21.6,Medium,2.7222117072635506,0.4955441488723172
2025-01-05,P0004,41.0,Female,Islamabad,18.1,Medium,2.06,0.26480836236933797
2025-01-05,P0062,40.0,Male,Multan,31.5,Medium,3.2,0.6620209059233448
2025-01-05,P0096,40.0,Male,Karachi,26.4,High,3.25,0.6794425087108011
2025-01-05,P0044,22.0,Male,Islamabad,40.2,Medium,3.26,0.6829268292682924
2025-01-05,P0026,52.0,Male,Islamabad,40.7,High,3.83,0.881533101045296
2025-01-05,P0040,52.0,Male,Islamabad,33.5,High,3.59,0.7979094076655051
2025-01-05,P0016,41.0,Male,Rawalpindi,32.1,Medium,2.9,0.5574912891986061
2025-01-05,P0097,44.0,Male,Rawalpindi,19.7,Low,2.0,0.24390243902439018
2025-01-05,P0045,29.0,Female,Islamabad,31.4,Low,2.33,0.3588850174216028
2025-01-05,P0090,62.0,Male,Islamabad,32.8,High,3.58,0.7944250871080138
2025-01-05,P0080,60.0,Male,Rawalpindi,38.4,High,3.48,0.7595818815331008
2025-01-05,P0071,19.0,Female,Rawalpindi,38.7,Medium,3.36,0.7177700348432055
2025-01-05,P0002,54.0,Other,Rawalpindi,16.2,High,2.74,0.5017421602787457
2025-01-05,P0068,26.0,Male,Karachi,41.1,Medium,3.52,0.7735191637630661
2025-01-05,P0001,21.0,Female,Karachi,35.7,Low,2.43,0.3937282229965156
2025-01-05,P0056,37.0,Female,Multan,35.6,High,3.43,0.7421602787456445
2025-01-05,P0028,20.0,Male,Multan,35.4,Medium,3.17,0.6515679442508708
2025-01-05,P0037,31.0,Male,Karachi,16.2,Medium,1.79,0.17073170731707316
2025-01-05,P0007,58.0,Female,Islamabad,31.2,High,3.57,0.7909407665505224
2025-01-05,P0030,57.0,Female,Multan,15.5,Medium,1.93,0.21951219512195114
2025-01-05,P0079,36.0,Male,Rawalpindi,31.2,Low,2.2,0.31358885017421606
2025-01-05,P0084,56.0,Female,Islamabad,31.0,Medium,3.07,0.616724738675958
2025-01-05,P0048,44.0,Male,Faisalabad,25.0,Medium,2.7222117072635506,0.4955441488723172
2025-01-05,P0095,30.0,Female,Islamabad,20.6,Medium,2.54,0.4320557491289198
2025-01-05,P0050,42.0,Male,Rawalpindi,25.7,Medium,2.87,0.5470383275261324
2025-01-05,P0018,49.0,Female,Lahore,22.0,Low,1.94,0.2229965156794424
2025-01-05,P0051,41.0,Male,Rawalpindi,29.2,Medium,3.1,0.627177700348432
2025-01-05,P0005,37.0,Female,Karachi,25.0,Low,1.86,0.1951219512195122
2025-01-05,P0067,55.0,Male,Multan,24.6,Medium,2.44,0.39721254355400687
2025-01-05,P0078,52.0,Female,Islamabad,20.2,Medium,2.7222117072635506,0.4955441488723172
2025-01-05,P0069,46.0,Female,Rawalpindi,23.3,Low,2.7222117072635506,0.4955441488723172
2025-01-05,P0034,18.0,Female,Lahore,29.7,Medium,3.0,0.592334494773519
2025-01-05,P0020,24.0,Male,Rawalpindi,15.9,Low,1.58,0.09756097560975613
2025-01-05,P0049,25.0,Female,Lahore,18.2,High,2.77,0.5121951219512195
2025-01-05,P0047,51.0,Male,Rawalpindi,20.0,Low,1.53,0.0801393728222996
2025-01-05,P0033,64.0,Male,Islamabad,15.2,Medium,2.35,0.3658536585365853
2025-01-05,P0027,29.0,Male,Rawalpindi,28.9,High,3.06,0.6132404181184667
2025-01-05,P0014,32.0,Male,Lahore,41.5,Medium,3.93,0.9163763066202089
2025-01-05,P0010,44.0,Male,Rawalpindi,23.0,Medium,2.44,0.39721254355400687
2025-01-05,P0088,56.0,Male,Rawalpindi,28.5410751565762,Medium,2.72,0.49477351916376305
2025-01-05,P0032,34.0,Female,Rawalpindi,36.0,High,3.57,0.7909407665505224
2025-01-05,P0021,18.0,Male,Multan,35.6,Low,2.7222117072635506,0.4955441488723172
2025-01-05,P0036,63.0,Male,Multan,18.8,Low,1.7,0.13937282229965148
2025-01-05,P0077,24.0,Female,Islamabad,36.7,Low,2.42,0.39024390243902424
2025-01-05,P0099,60.0,Female,Faisalabad,18.2,Low,1.78,0.16724738675958178
2025-01-05,P0081,53.0,Female,Multan,35.0,Low,2.32,0.3554006968641114
2025-01-05,P0031,30.0,Female,Rawalpindi,18.3,Low,1.7,0.13937282229965148
2025-01-05,P0098,58.0,Female,Rawalpindi,41.0,Medium,3.58,0.7944250871080138
2025-01-05,P0100,55.0,Male,Rawalpindi,41.3,Medium,3.47,0.7560975609756098
2025-01-05,P0022,42.0,Female,Lahore,35.8,High,3.55,0.7839721254355398
2025-01-05,P0086,57.0,Other,Lahore,39.4,High,3.62,0.8083623693379789
2025-01-05,P0008,64.0,Female,Islamabad,27.6,Medium,2.49,0.4146341463414634
2025-01-05,P0092,19.0,Male,Faisalabad,35.1,Low,2.44,0.39721254355400687
2025-01-05,P0053,27.0,Female,Karachi,23.3,Medium,2.71,0.4912891986062717
2025-01-05,P0041,20.0,Female,Rawalpindi,15.3,Medium,2.33,0.3588850174216028
2025-01-05,P0070,48.0,Female,Lahore,24.9,Low,1.99,0.24041811846689892
2025-01-05,P0058,37.0,Male,Rawalpindi,18.6,Low,2.7222117072635506,0.4955441488723172
2025-01-05,P0054,55.0,Male,Rawalpindi,33.3,Medium,2.97,0.5818815331010452
2025-01-05,P0009,57.0,Female,Karachi,25.4,Medium,2.43,0.3937282229965156
2025-01-05,P0043,30.0,Female,Faisalabad,38.4,Medium,3.46,0.7526132404181183
2025-01-05,P0094,34.0,Male,Lahore,38.0,Medium,3.43,0.7421602787456445
2025-01-05,P0011,25.0,Female,Islamabad,30.2,Medium,2.9,0.5574912891986061
2025-01-05,P0052,25.0,Female,Faisalabad,32.4,Medium,3.07,0.616724738675958
2025-01-05,P0023,53.0,Female,Islamabad,30.3,Low,2.12,0.28571428571428564
2025-01-05,P0063,57.0,Male,Multan,24.8,High,3.04,0.6062717770034842
2025-01-05,P0083,47.0,Female,Islamabad,38.8,High,3.96,0.9268292682926826
2025-01-05,P0024,39.0,Female,Faisalabad,41.2,Medium,3.63,0.8118466898954702
2025-01-05,P0017,46.0,Male,Multan,22.3,Medium,2.31,0.35191637630662015
2025-01-05,P0075,40.0,Female,Rawalpindi,37.6,Low,2.7,0.4878048780487804
2025-01-05,P0082,50.0,Male,Rawalpindi,25.7,Low,2.15,0.29616724738675954
2025-01-06,P0039,43.0,Male,Faisalabad,19.6,Low,1.76,0.16027874564459926
2025-01-06,P0056,37.0,Female,Multan,20.6,Low,1.65,0.12195121951219506
2025-01-06,P0053,41.0,Female,Rawalpindi,29.9,Low,2.22,0.3205574912891986
2025-01-06,P0089,19.0,Male,Faisalabad,26.8,Medium,2.92,0.5644599303135887
2025-01-06,P0085,43.0,Male,Multan,32.7,Low,2.19,0.3101045296167247
2025-01-06,P0019,34.0,Male,Faisalabad,30.6,Medium,2.96,0.5783972125435539
2025-01-06,P0047,51.0,Male,Rawalpindi,23.7,Low,2.7222117072635506,0.4955441488723172
2025-01-06,P0070,48.0,Female,Lahore,33.4,Medium,3.3,0.6968641114982577
2025-01-06,P0090,62.0,Male,Islamabad,39.8,High,3.74,0.8501742160278745
2025-01-06,P0082,50.0,Male,Rawalpindi,41.1,Medium,3.36,0.7177700348432055
2025-01-06,P0050,41.0,Male,Rawalpindi,29.0,Medium,2.91,0.5609756097560974
2025-01-06,P0098,58.0,Female,Rawalpindi,32.2,Low,2.38,0.3763066202090591
2025-01-06,P0099,60.0,Female,Faisalabad,32.9,Medium,3.23,0.6724738675958186
2025-01-06,P0012,28.0,Male,Lahore,16.1,Low,1.66,0.12543554006968632
2025-01-06,P0057,56.0,Female,Karachi,28.5410751565762,Medium,2.84,0.5365853658536583
2025-01-06,P0001,41.0,Female,Karachi,33.2,Low,2.53,0.42857142857142844
2025-01-06,P0071,19.0,Female,Rawalpindi,41.6,High,3.89,0.9024390243902438
2025-01-06,P0017,46.0,Male,Multan,28.7,Medium,2.7222117072635506,0.4955441488723172
2025-01-06,P0033,64.0,Male,Islamabad,34.3,Medium,2.87,0.5470383275261324
2025-01-06,P0084,56.0,Female,Islamabad,16.9,High,2.51,0.4216027874564458
2025-01-06,P0036,63.0,Male,Multan,30.3,Low,2.44,0.39721254355400687
2025-01-06,P0086,57.0,Other,Lahore,32.2,Low,2.23,0.32404181184668984
2025-01-06,P0037,31.0,Male,Karachi,20.8,High,2.98,0.5853658536585364
2025-01-06,P0005,37.0,Female,Karachi,40.7,Low,2.7222117072635506,0.4955441488723172
2025-01-06,P0013,43.0,Female,Faisalabad,30.5,Low,2.23,0.32404181184668984
2025-01-06,P0040,52.0,Male,Islamabad,27.4,Medium,2.51,0.4216027874564458
2025-01-06,P0095,30.0,Female,Islamabad,22.9,Medium,2.7,0.4878048780487804
2025-01-06,P0080,60.0,Male,Lahore,26.7,Medium,2.83,0.5331010452961671
2025-01-06,P0075,40.0,Female,Rawalpindi,25.6,Medium,2.48,0.411149825783972
2025-01-06,P0083,47.0,Female,Islamabad,15.7,Medium,2.23,0.32404181184668984
2025-01-06,P0055,36.0,Female,Multan,19.2,Medium,2.34,0.36236933797909393
2025-01-06,P0018,49.0,Female,Lahore,27.9,Medium,2.79,0.519163763066202
2025-01-06,P0041,20.0,Female,Rawalpindi,15.5,High,2.63,0.4634146341463414
2025-01-06,P0034,18.0,Female,Lahore,16.9,High,2.53,0.42857142857142844
2025-01-06,P0060,20.0,Male,Rawalpindi,28.3,Medium,3.03,0.6027874564459927
2025-01-06,P0051,41.0,Male,Rawalpindi,22.4,Low,2.02,0.2508710801393728
2025-01-06,P0065,31.0,Male,Lahore,27.2,High,3.33,0.7073170731707317
2025-01-06,P0087,42.0,Male,Multan,27.4,Low,2.17,0.30313588850174206
2025-01-06,P0076,52.0,Male,Rawalpindi,32.9,Medium,2.97,0.5818815331010452
2025-01-06,P0081,53.0,Female,Multan,40.3,Medium,2.7222117072635506,0.4955441488723172
2025-01-06,P0035,51.0,Male,Rawalpindi,27.0,Low,1.92,0.21602787456445988
2025-01-06,P0044,22.0,Male,Islamabad,36.7,Medium,3.02,0.5993031358885017
2025-01-06,P0029,37.0,Male,Karachi,20.1,Medium,2.58,0.44599303135888496
2025-01-06,P0042,47.0,Female,Rawalpindi,38.2,Medium,3.06,0.6132404181184667
2025-01-06,P0003,37.0,Male,Rawalpindi,38.7,Low,2.96,0.5783972125435539
2025-01-06,P0011,25.0,Female,Islamabad,19.2,High,2.7222117072635506,0.4955441488723172
2025-01-06,P0028,20.0,Male,Multan,35.3,Medium,3.84,0.8850174216027873
2025-01-06,P0068,26.0,Male,Karachi,24.2,Low,2.07,0.2682926829268291
2025-01-06,P0025,35.0,Other,Rawalpindi,35.5,Medium,3.02,0.5993031358885017
2025-01-06,P0097,44.0,Male,Rawalpindi,33.9,High,3.44,0.7456445993031358
2025-01-06,P0096,40.0,Male,Karachi,20.1,Medium,2.25,0.33101045296167236
2025-01-06,P0052,25.0,Female,Faisalabad,32.8,Low,2.23,0.32404181184668984
2025-01-06,P0092,19.0,Male,Faisalabad,24.8,Medium,2.84,0.5365853658536583
2025-01-06,P0100,55.0,Male,Rawalpindi,33.7,Medium,2.98,0.5853658536585364
2025-01-06,P0026,52.0,Female,Islamabad,17.0,Low,1.65,0.12195121951219506
2025-01-06,P0027,29.0,Male,Rawalpindi,36.6,High,3.5,0.7665505226480835
2025-01-06,P0016,58.0,Male,Rawalpindi,30.2,Medium,3.03,0.6027874564459927
2025-01-06,P0067,55.0,Male,Multan,33.9,Medium,3.01,0.5958188153310102
2025-01-06,P0072,51.0,Female,Lahore,26.7,Low,1.89,0.20557491289198598
2025-01-06,P0063,57.0,Female,Multan,35.3,High,3.47,0.7560975609756098
2025-01-06,P0030,57.0,Female,Multan,28.5410751565762,Medium,3.07,0.616724738675958
2025-01-06,P0058,37.0,Male,Rawalpindi,40.8,Low,2.73,0.4982578397212543
2025-01-06,P0088,56.0,Male,Rawalpindi,38.4,Medium,3.5,0.7665505226480835
2025-01-06,P0038,18.0,Male,Multan,38.1,Medium,2.7222117072635506,0.4955441488723172
2025-01-06,P0073,38.0,Male,Rawalpindi,41.5,Medium,3.3,0.6968641114982577
2025-01-06,P0046,36.0,Male,Faisalabad,29.3,High,3.48,0.7595818815331008
2025-01-06,P0094,41.0,Male,Lahore,39.6,High,3.79,0.8675958188153308
2025-01-06,P0059,39.0,Male,Rawalpindi,22.5,Medium,2.44,0.39721254355400687
2025-01-06,P0091,38.0,Male,Karachi,15.1,High,2.73,0.4982578397212543
2025-01-06,P0010,44.0,Male,Rawalpindi,36.0,Low,2.74,0.5017421602787457
2025-01-06,P0023,53.0,Female,Islamabad,28.5410751565762,Medium,2.29,0.34494773519163763
2025-01-06,P0021,18.0,Male,Multan,35.4,Low,2.43,0.3937282229965156
2025-01-06,P0031,30.0,Female,Rawalpindi,21.5,Low,2.11,0.28222996515679427
2025-01-06,P0064,22.0,Male,Rawalpindi,38.6,High,3.92,0.9128919860627176
2025-01-06,P0045,29.0,Female,Islamabad,28.3,Medium,2.68,0.4808362369337979
2025-01-06,P0022,42.0,Female,Lahore,15.7,Medium,2.1,0.2787456445993031
2025-01-06,P0054,55.0,Male,Rawalpindi,25.2,Medium,2.5,0.41811846689895465
2025-01-06,P0007,58.0,Female,Islamabad,17.1,Medium,2.16,0.2996515679442509
2025-01-06,P0079,36.0,Male,Rawalpindi,24.7,Medium,2.73,0.4982578397212543
2025-01-06,P0009,57.0,Female,Karachi,20.9,Low,1.59,0.10104529616724739
2025-01-06,P0069,46.0,Female,Rawalpindi,23.4,Low,2.2,0.31358885017421606
2025-01-06,P0078,52.0,Male,Islamabad,37.7,Low,2.76,0.508710801393728
2025-01-06,P0049,25.0,Female,Lahore,40.1,High,3.74,0.8501742160278745
2025-01-06,P0077,24.0,Female,Islamabad,18.8,Medium,2.36,0.36933797909407656
2025-01-06,P0062,40.0,Male,Multan,16.8,Medium,2.41,0.3867595818815331
2025-01-06,P0032,34.0,Female,Rawalpindi,25.4,Low,1.91,0.2125435540069685
2025-01-06,P0024,41.0,Female,Faisalabad,28.5,Medium,2.95,0.5749128919860627
2025-01-06,P0002,54.0,Other,Rawalpindi,34.7,Medium,2.9,0.5574912891986061
2025-01-06,P0020,24.0,Male,Rawalpindi,26.1,High,3.23,0.6724738675958186
2025-01-06,P0061,41.0,Female,Karachi,36.7,Medium,3.26,0.6829268292682924
2025-01-06,P0006,41.0,Female,Rawalpindi,40.8,High,4.12,0.9825783972125435
2025-01-06,P0093,18.0,Female,Faisalabad,40.5,Medium,3.7,0.8362369337979092
2025-01-07,P0098,58.0,Female,Rawalpindi,32.8,Medium,3.21,0.6655052264808361
2025-01-07,P0049,25.0,Female,Lahore,34.6,Medium,3.21,0.6655052264808361
2025-01-07,P0057,56.0,Female,Karachi,19.5,Low,1.63,0.11498257839721243
2025-01-07,P0010,44.0,Male,Rawalpindi,25.9,Low,1.89,0.20557491289198598
2025-01-07,P0052,25.0,Female,Faisalabad,30.6,Medium,2.79,0.519163763066202
2025-01-07,P0027,29.0,Male,Rawalpindi,25.5,High,3.25,0.6794425087108011
2025-01-07,P0058,37.0,Male,Rawalpindi,32.1,Medium,3.06,0.6132404181184667
2025-01-07,P0033,64.0,Male,Islamabad,22.1,High,2.8,0.5226480836236933
2025-01-07,P0063,57.0,Female,Multan,34.4,Medium,2.97,0.5818815331010452
2025-01-07,P0073,38.0,Male,Rawalpindi,28.2,High,3.19,0.6585365853658536
2025-01-07,P0038,18.0,Male,Multan,39.2,Medium,3.32,0.7038327526132402
2025-01-07,P0077,24.0,Female,Islamabad,30.0,Low,2.47,0.4076655052264809
2025-01-07,P0008,64.0,Female,Islamabad,27.3,Low,2.27,0.337979094076655
2025-01-07,P0044,22.0,Male,Islamabad,37.2,Low,2.71,0.4912891986062717
2025-01-07,P0026,52.0,Female,Islamabad,22.1,Low,2.02,0.2508710801393728
2025-01-07,P0041,20.0,Female,Rawalpindi,36.5,Low,2.85,0.5400696864111498
2025-01-07,P0061,41.0,Female,Karachi,23.0,Low,2.7222117072635506,0.4955441488723172
2025-01-07,P0079,36.0,Male,Rawalpindi,20.0,Low,1.65,0.12195121951219506
2025-01-07,P0013,43.0,Female,Faisalabad,34.2,Medium,3.35,0.7142857142857142
2025-01-07,P0037,31.0,Male,Karachi,20.2,High,2.66,0.47386759581881527
2025-01-07,P0039,43.0,Male,Faisalabad,17.2,Medium,2.25,0.33101045296167236
2025-01-07,P0083,47.0,Female,Islamabad,19.5,High,2.99,0.5888501742160277
2025-01-07,P0097,44.0,Male,Rawalpindi,32.6,Low,2.47,0.4076655052264809
2025-01-07,P0019,34.0,Male,Faisalabad,28.5410751565762,Medium,2.9,0.5574912891986061
2025-01-07,P0090,62.0,Male,Islamabad,38.3,Low,2.52,0.4250871080139372
2025-01-07,P0087,42.0,Male,Multan,17.7,Medium,2.42,0.39024390243902424
2025-01-07,P0071,19.0,Female,Rawalpindi,25.1,Medium,2.89,0.5540069686411149
2025-01-07,P0085,43.0,Male,Multan,20.9,Low,1.9,0.20905923344947724
2025-01-07,P0030,57.0,Female,Multan,35.8,Medium,3.74,0.8501742160278745
2025-01-07,P0096,40.0,Male,Karachi,38.3,Low,2.54,0.4320557491289198
2025-01-07,P0069,46.0,Female,Rawalpindi,36.2,Medium,3.25,0.6794425087108011
2025-01-07,P0095,30.0,Female,Islamabad,24.1,Medium,2.52,0.4250871080139372
2025-01-07,P0091,38.0,Male,Karachi,30.6,High,3.3,0.6968641114982577
2025-01-07,P0084,56.0,Female,Islamabad,32.4,Low,2.14,0.2926829268292683
2025-01-07,P0093,18.0,Female,Faisalabad,40.8,Low,2.79,0.519163763066202
2025-01-07,P0017,46.0,Male,Multan,18.7,Medium,2.35,0.3658536585365853
2025-01-07,P0100,55.0,Male,Rawalpindi,30.4,Medium,2.98,0.5853658536585364
2025-01-07,P0005,37.0,Female,Karachi,23.7,Low,2.0,0.24390243902439018
2025-01-07,P0045,29.0,Female,Islamabad,39.4,High,3.82,0.8780487804878045
2025-01-07,P0076,52.0,Male,Rawalpindi,40.5,Medium,3.56,0.7874564459930311
2025-01-07,P0032,34.0,Female,Rawalpindi,28.5410751565762,Medium,2.83,0.5331010452961671
2025-01-07,P0029,37.0,Male,Karachi,39.2,Low,2.64,0.46689895470383275
2025-01-07,P0018,49.0,Female,Lahore,28.9,Medium,3.02,0.5993031358885017
2025-01-07,P0035,51.0,Male,Rawalpindi,17.1,Medium,2.0,0.24390243902439018
2025-01-07,P0036,63.0,Male,Multan,28.5410751565762,Low,2.21,0.3170731707317072
2025-01-07,P0075,40.0,Female,Rawalpindi,22.9,Medium,2.31,0.35191637630662015
2025-01-07,P0028,20.0,Male,Multan,39.2,Medium,3.29,0.6933797909407664
2025-01-07,P0048,44.0,Male,Faisalabad,28.7,Medium,2.7,0.4878048780487804
2025-01-07,P0078,52.0,Female,Islamabad,16.4,Medium,2.28,0.34146341463414626
2025-01-07,P0004,51.0,Female,Islamabad,41.1,Medium,3.4,0.7317073170731705
2025-01-07,P0043,30.0,Female,Faisalabad,31.0,Medium,3.01,0.5958188153310102
2025-01-07,P0007,41.0,Female,Islamabad,19.1,Medium,2.18,0.30662020905923343
2025-01-07,P0072,51.0,Female,Lahore,28.5410751565762,Medium,2.64,0.46689895470383275
2025-01-07,P0012,28.0,Male,Lahore,20.8,Low,1.8,0.17421602787456442
2025-01-07,P0014,32.0,Male,Lahore,17.3,High,2.58,0.44599303135888496
2025-01-07,P0099,60.0,Female,Faisalabad,28.0,Low,2.38,0.3763066202090591
2025-01-07,P0065,31.0,Male,Lahore,33.1,Low,2.38,0.3763066202090591
